"Subscricao","Recurso","Tipo","GrupoRecursos","TagChave","TagValor"
"PLANAPP-prd-sub001","congressod-f20d340a68-privatelink.mysql.database.azure.com/congressod-f20d340a68-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","lab2050-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","lab2050-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","lab2050-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","lab2050-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","10milhoes-0dd08466b7-privatelink.mysql.database.azure.com/10milhoes-0dd08466b7-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","10milhoes-0dd08466b7-privatelink.mysql.database.azure.com/10milhoes-0dd08466b7-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","10milhoes-0dd08466b7-privatelink.mysql.database.azure.com/10milhoes-0dd08466b7-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","10milhoes-0dd08466b7-privatelink.mysql.database.azure.com/10milhoes-0dd08466b7-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","10milhoes-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Owner ","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","10milhoes-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","10milhoes-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","10milhoes-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","10milhoes-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","clube2050p-41ae1acd1cd9449f9bd10a0258767187-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","clube2050p-41ae1acd1cd9449f9bd10a0258767187-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","clube2050p-41ae1acd1cd9449f9bd10a0258767187-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","clube2050p-41ae1acd1cd9449f9bd10a0258767187-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","clube2050p-41ae1acd1cd9449f9bd10a0258767187-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com/lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com/lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com/lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com/lab2050prd-2a701e99ee-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","clube2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","clube2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","clube2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","clube2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","congressodofuturo-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","congressodofuturo-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","congressodofuturo-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","congressodofuturo-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","planapp-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","planapp-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","planapp-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","planapp-prd-v2","Microsoft.Web/sites","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","www.clube2050.pt-certificate","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","www.clube2050.pt-certificate","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","www.clube2050.pt-certificate","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","www.clube2050.pt-certificate","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","congressodofuturo-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","congressodofuturo-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","congressodofuturo-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","congressodofuturo-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com/envisionpr-7e69805656-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com/envisionpr-7e69805656-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com/envisionpr-7e69805656-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com/envisionpr-7e69805656-privatelink.mysql.database.azure.com-vnetlink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","lab2050-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","lab2050-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","lab2050-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","lab2050-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","envisionpr-7e69805656-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","lab2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","lab2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","lab2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","lab2050-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","68282a73-6bb3-4c93-8243-057506664607-dashboard","Microsoft.Portal/dashboards","pla-ne-prd-sites-rg002","hidden-title","planapp-prd-v2 Dashboard"
"PLANAPP-prd-sub001","68282a73-6bb3-4c93-8243-057506664607-dashboard","Microsoft.Portal/dashboards","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","68282a73-6bb3-4c93-8243-057506664607-dashboard","Microsoft.Portal/dashboards","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","68282a73-6bb3-4c93-8243-057506664607-dashboard","Microsoft.Portal/dashboards","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","68282a73-6bb3-4c93-8243-057506664607-dashboard","Microsoft.Portal/dashboards","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","Failure Anomalies - planapp-prd-v2","microsoft.alertsmanagement/smartDetectorAlertRules","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","Failure Anomalies - planapp-prd-v2","microsoft.alertsmanagement/smartDetectorAlertRules","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","Failure Anomalies - planapp-prd-v2","microsoft.alertsmanagement/smartDetectorAlertRules","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","Failure Anomalies - planapp-prd-v2","microsoft.alertsmanagement/smartDetectorAlertRules","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","envision-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","envision-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","envision-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","envision-prd-comservice","Microsoft.Communication/CommunicationServices","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","DefaultWorkspace-4fae9137-e1bc-4ee1-ba0a-00cde430bfb3-NEU","Microsoft.OperationalInsights/workspaces","DefaultResourceGroup-NEU","Subscription","Prd"
"PLANAPP-prd-sub001","envision-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","envision-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","envision-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","envision-prd-emailservice/AzureManagedDomain","Microsoft.Communication/EmailServices/Domains","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","planappprd-f33a0745795144179eba973158d0ee3c-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","planappprd-f33a0745795144179eba973158d0ee3c-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","planappprd-f33a0745795144179eba973158d0ee3c-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","planappprd-f33a0745795144179eba973158d0ee3c-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","planappprd-f33a0745795144179eba973158d0ee3c-dbserver","Microsoft.DBforMySQL/flexibleServers","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","planapp-cpanel-v4-nsg","Microsoft.Network/networkSecurityGroups","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","planapp-cpanel-v4-nsg","Microsoft.Network/networkSecurityGroups","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","planapp-cpanel-v4-nsg","Microsoft.Network/networkSecurityGroups","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","planapp-cpanel-v4-nsg","Microsoft.Network/networkSecurityGroups","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9834","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9834","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9834","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9834","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9834","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","siail-prd-v3Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","siail-prd-v3Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","siail-prd-v3Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","siail-prd-v3Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","privatelink.postgres.database.azure.com/privatelink.postgres.database.azure.com-dblink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg003","Subscription","Prd"
"PLANAPP-prd-sub001","planapp_wildcard_new_cert","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","planapp_wildcard_new_cert","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","planapp_wildcard_new_cert","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","planapp_wildcard_new_cert","Microsoft.Web/certificates","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","siail-prd-v3Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg003","Subscription","Prd"
"PLANAPP-prd-sub001","siail-prd-v3","Microsoft.Web/sites","pla-ne-prd-sites-rg003","Subscription","Prd"
"PLANAPP-prd-sub001","privatelink.redis.cache.windows.net","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","privatelink.redis.cache.windows.net","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","privatelink.redis.cache.windows.net","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","privatelink.redis.cache.windows.net","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","privatelink.redis.cache.windows.net","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg003","Subscription","Prd"
"PLANAPP-prd-sub001","privatelink.postgres.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","privatelink.postgres.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","privatelink.postgres.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","privatelink.postgres.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","privatelink.postgres.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg003","Subscription","Prd"
"PLANAPP-prd-sub001","siail-prd-v4Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","siail-prd-v4Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","siail-prd-v4Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","siail-prd-v4Vnet","Microsoft.Network/virtualNetworks","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-82ba","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-82ba","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-82ba","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-82ba","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-82ba","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","privatelink.redis.cache.windows.net/privatelink.redis.cache.windows.net-applink","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-prd-sites-rg003","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg003-8804","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg003","Subscription","Prd"
"PLANAPP-prd-sub001","envision-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","envision-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","envision-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","envision-prd-emailservice","Microsoft.Communication/EmailServices","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg001-93f9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg001","AppProfile","Wordpress"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg001-93f9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg001-93f9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg001","Environment","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg001-93f9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg001-93f9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg001","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9366","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9366","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9366","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9366","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-9366","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-8174","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-8174","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-8174","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-8174","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-8174","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","DefaultQueryPack","microsoft.operationalInsights/querypacks","LogAnalyticsDefaultResources","Subscription","Prd"
"PLANAPP-prd-sub001","planappprd-ae99cfd7c7-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","planappprd-ae99cfd7c7-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","planappprd-ae99cfd7c7-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","planappprd-ae99cfd7c7-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","planappprd-ae99cfd7c7-privatelink.mysql.database.azure.com","Microsoft.Network/privateDnsZones","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-80a9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","AppProfile","Wordpress"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-80a9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-80a9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-80a9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","ASP-planeprdsitesrg002-80a9","Microsoft.Web/serverFarms","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","planapp-cpanel-v4-ip","Microsoft.Network/publicIPAddresses","pla-ne-prd-sites-rg002","Environment","Prd"
"PLANAPP-prd-sub001","planapp-cpanel-v4-ip","Microsoft.Network/publicIPAddresses","pla-ne-prd-sites-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","planapp-cpanel-v4-ip","Microsoft.Network/publicIPAddresses","pla-ne-prd-sites-rg002","Project","SitesForesightLab2050"
"PLANAPP-prd-sub001","planapp-cpanel-v4-ip","Microsoft.Network/publicIPAddresses","pla-ne-prd-sites-rg002","Subscription","Prd"
"PLANAPP-prd-sub001","planapp-cpanel-v4929_z1","Microsoft.Network/networkInterfaces","pla-ne-prd-sites-rg002","Environment","Prd"
